

SWITCH s1

 cookie=0x0, duration=315.355s, table=0, n_packets=46, n_bytes=2760, priority=65535,dl_dst=01:80:c2:00:00:0e,dl_type=0x88cc actions=CONTROLLER:65535
 cookie=0x0, duration=210.892s, table=0, n_packets=296, n_bytes=12432, priority=10,arp,dl_src=00:00:00:00:00:83,dl_dst=00:00:00:00:00:1f actions=output:"s1-eth31"
 cookie=0x0, duration=209.963s, table=0, n_packets=0, n_bytes=0, priority=10,arp,dl_src=00:00:00:00:00:1e,dl_dst=00:00:00:00:00:82 actions=output:"s1-eth101"
 cookie=0x0, duration=208.189s, table=0, n_packets=288, n_bytes=12096, priority=10,arp,dl_src=00:00:00:00:00:84,dl_dst=00:00:00:00:00:20 actions=output:"s1-eth32"
 cookie=0x0, duration=205.315s, table=0, n_packets=283, n_bytes=11886, priority=10,arp,dl_src=00:00:00:00:00:85,dl_dst=00:00:00:00:00:21 actions=output:"s1-eth33"
 cookie=0x0, duration=199.942s, table=0, n_packets=273, n_bytes=11466, priority=10,arp,dl_src=00:00:00:00:00:86,dl_dst=00:00:00:00:00:22 actions=output:"s1-eth34"
 cookie=0x0, duration=198.759s, table=0, n_packets=0, n_bytes=0, priority=10,arp,dl_src=00:00:00:00:00:21,dl_dst=00:00:00:00:00:85 actions=output:"s1-eth101"
 cookie=0x0, duration=197.371s, table=0, n_packets=266, n_bytes=11172, priority=10,arp,dl_src=00:00:00:00:00:87,dl_dst=00:00:00:00:00:23 actions=output:"s1-eth35"
 cookie=0x0, duration=194.234s, table=0, n_packets=260, n_bytes=10920, priority=10,arp,dl_src=00:00:00:00:00:88,dl_dst=00:00:00:00:00:24 actions=output:"s1-eth36"
 cookie=0x0, duration=191.033s, table=0, n_packets=255, n_bytes=10710, priority=10,arp,dl_src=00:00:00:00:00:89,dl_dst=00:00:00:00:00:25 actions=output:"s1-eth37"
 cookie=0x0, duration=186.872s, table=0, n_packets=250, n_bytes=10500, priority=10,arp,dl_src=00:00:00:00:00:8a,dl_dst=00:00:00:00:00:26 actions=output:"s1-eth38"
 cookie=0x0, duration=183.975s, table=0, n_packets=245, n_bytes=10290, priority=10,arp,dl_src=00:00:00:00:00:8b,dl_dst=00:00:00:00:00:27 actions=output:"s1-eth39"
 cookie=0x0, duration=180.870s, table=0, n_packets=240, n_bytes=10080, priority=10,arp,dl_src=00:00:00:00:00:8c,dl_dst=00:00:00:00:00:28 actions=output:"s1-eth40"
 cookie=0x0, duration=178.481s, table=0, n_packets=234, n_bytes=9828, priority=10,arp,dl_src=00:00:00:00:00:8d,dl_dst=00:00:00:00:00:29 actions=output:"s1-eth41"
 cookie=0x0, duration=174.481s, table=0, n_packets=230, n_bytes=9660, priority=10,arp,dl_src=00:00:00:00:00:8e,dl_dst=00:00:00:00:00:2a actions=output:"s1-eth42"
 cookie=0x0, duration=171.375s, table=0, n_packets=224, n_bytes=9408, priority=10,arp,dl_src=00:00:00:00:00:8f,dl_dst=00:00:00:00:00:2b actions=output:"s1-eth43"
 cookie=0x0, duration=168.343s, table=0, n_packets=220, n_bytes=9240, priority=10,arp,dl_src=00:00:00:00:00:90,dl_dst=00:00:00:00:00:2c actions=output:"s1-eth44"
 cookie=0x0, duration=165.256s, table=0, n_packets=216, n_bytes=9072, priority=10,arp,dl_src=00:00:00:00:00:91,dl_dst=00:00:00:00:00:2d actions=output:"s1-eth45"
 cookie=0x0, duration=161.607s, table=0, n_packets=210, n_bytes=8820, priority=10,arp,dl_src=00:00:00:00:00:92,dl_dst=00:00:00:00:00:2e actions=output:"s1-eth46"
 cookie=0x0, duration=158.330s, table=0, n_packets=206, n_bytes=8652, priority=10,arp,dl_src=00:00:00:00:00:93,dl_dst=00:00:00:00:00:2f actions=output:"s1-eth47"
 cookie=0x0, duration=155.747s, table=0, n_packets=204, n_bytes=8568, priority=10,arp,dl_src=00:00:00:00:00:94,dl_dst=00:00:00:00:00:30 actions=output:"s1-eth48"
 cookie=0x0, duration=152.762s, table=0, n_packets=198, n_bytes=8316, priority=10,arp,dl_src=00:00:00:00:00:95,dl_dst=00:00:00:00:00:31 actions=output:"s1-eth49"
 cookie=0x0, duration=149.415s, table=0, n_packets=194, n_bytes=8148, priority=10,arp,dl_src=00:00:00:00:00:96,dl_dst=00:00:00:00:00:32 actions=output:"s1-eth50"
 cookie=0x0, duration=146.690s, table=0, n_packets=190, n_bytes=7980, priority=10,arp,dl_src=00:00:00:00:00:97,dl_dst=00:00:00:00:00:33 actions=output:"s1-eth51"
 cookie=0x0, duration=143.580s, table=0, n_packets=186, n_bytes=7812, priority=10,arp,dl_src=00:00:00:00:00:98,dl_dst=00:00:00:00:00:34 actions=output:"s1-eth52"
 cookie=0x0, duration=140.708s, table=0, n_packets=180, n_bytes=7560, priority=10,arp,dl_src=00:00:00:00:00:99,dl_dst=00:00:00:00:00:35 actions=output:"s1-eth53"
 cookie=0x0, duration=137.701s, table=0, n_packets=176, n_bytes=7392, priority=10,arp,dl_src=00:00:00:00:00:9a,dl_dst=00:00:00:00:00:36 actions=output:"s1-eth54"
 cookie=0x0, duration=134.206s, table=0, n_packets=172, n_bytes=7224, priority=10,arp,dl_src=00:00:00:00:00:9b,dl_dst=00:00:00:00:00:37 actions=output:"s1-eth55"
 cookie=0x0, duration=130.884s, table=0, n_packets=168, n_bytes=7056, priority=10,arp,dl_src=00:00:00:00:00:9c,dl_dst=00:00:00:00:00:38 actions=output:"s1-eth56"
 cookie=0x0, duration=128.120s, table=0, n_packets=162, n_bytes=6804, priority=10,arp,dl_src=00:00:00:00:00:9d,dl_dst=00:00:00:00:00:39 actions=output:"s1-eth57"
 cookie=0x0, duration=125.162s, table=0, n_packets=159, n_bytes=6678, priority=10,arp,dl_src=00:00:00:00:00:9e,dl_dst=00:00:00:00:00:3a actions=output:"s1-eth58"
 cookie=0x0, duration=122.139s, table=0, n_packets=156, n_bytes=6552, priority=10,arp,dl_src=00:00:00:00:00:9f,dl_dst=00:00:00:00:00:3b actions=output:"s1-eth59"
 cookie=0x0, duration=119.204s, table=0, n_packets=150, n_bytes=6300, priority=10,arp,dl_src=00:00:00:00:00:a0,dl_dst=00:00:00:00:00:3c actions=output:"s1-eth60"
 cookie=0x0, duration=116.036s, table=0, n_packets=146, n_bytes=6132, priority=10,arp,dl_src=00:00:00:00:00:a1,dl_dst=00:00:00:00:00:3d actions=output:"s1-eth61"
 cookie=0x0, duration=112.841s, table=0, n_packets=142, n_bytes=5964, priority=10,arp,dl_src=00:00:00:00:00:a2,dl_dst=00:00:00:00:00:3e actions=output:"s1-eth62"
 cookie=0x0, duration=109.773s, table=0, n_packets=138, n_bytes=5796, priority=10,arp,dl_src=00:00:00:00:00:a3,dl_dst=00:00:00:00:00:3f actions=output:"s1-eth63"
 cookie=0x0, duration=106.962s, table=0, n_packets=133, n_bytes=5586, priority=10,arp,dl_src=00:00:00:00:00:a4,dl_dst=00:00:00:00:00:40 actions=output:"s1-eth64"
 cookie=0x0, duration=103.816s, table=0, n_packets=130, n_bytes=5460, priority=10,arp,dl_src=00:00:00:00:00:a5,dl_dst=00:00:00:00:00:41 actions=output:"s1-eth65"
 cookie=0x0, duration=100.497s, table=0, n_packets=126, n_bytes=5292, priority=10,arp,dl_src=00:00:00:00:00:a6,dl_dst=00:00:00:00:00:42 actions=output:"s1-eth66"
 cookie=0x0, duration=97.441s, table=0, n_packets=120, n_bytes=5040, priority=10,arp,dl_src=00:00:00:00:00:a7,dl_dst=00:00:00:00:00:43 actions=output:"s1-eth67"
 cookie=0x0, duration=94.287s, table=0, n_packets=117, n_bytes=4914, priority=10,arp,dl_src=00:00:00:00:00:a8,dl_dst=00:00:00:00:00:44 actions=output:"s1-eth68"
 cookie=0x0, duration=91.194s, table=0, n_packets=114, n_bytes=4788, priority=10,arp,dl_src=00:00:00:00:00:a9,dl_dst=00:00:00:00:00:45 actions=output:"s1-eth69"
 cookie=0x0, duration=88.169s, table=0, n_packets=108, n_bytes=4536, priority=10,arp,dl_src=00:00:00:00:00:aa,dl_dst=00:00:00:00:00:46 actions=output:"s1-eth70"
 cookie=0x0, duration=85.091s, table=0, n_packets=105, n_bytes=4410, priority=10,arp,dl_src=00:00:00:00:00:ab,dl_dst=00:00:00:00:00:47 actions=output:"s1-eth71"
 cookie=0x0, duration=81.926s, table=0, n_packets=102, n_bytes=4284, priority=10,arp,dl_src=00:00:00:00:00:ac,dl_dst=00:00:00:00:00:48 actions=output:"s1-eth72"
 cookie=0x0, duration=78.825s, table=0, n_packets=96, n_bytes=4032, priority=10,arp,dl_src=00:00:00:00:00:ad,dl_dst=00:00:00:00:00:49 actions=output:"s1-eth73"
 cookie=0x0, duration=75.825s, table=0, n_packets=94, n_bytes=3948, priority=10,arp,dl_src=00:00:00:00:00:ae,dl_dst=00:00:00:00:00:4a actions=output:"s1-eth74"
 cookie=0x0, duration=72.983s, table=0, n_packets=90, n_bytes=3780, priority=10,arp,dl_src=00:00:00:00:00:af,dl_dst=00:00:00:00:00:4b actions=output:"s1-eth75"
 cookie=0x0, duration=69.987s, table=0, n_packets=85, n_bytes=3570, priority=10,arp,dl_src=00:00:00:00:00:b0,dl_dst=00:00:00:00:00:4c actions=output:"s1-eth76"
 cookie=0x0, duration=66.722s, table=0, n_packets=82, n_bytes=3444, priority=10,arp,dl_src=00:00:00:00:00:b1,dl_dst=00:00:00:00:00:4d actions=output:"s1-eth77"
 cookie=0x0, duration=63.617s, table=0, n_packets=78, n_bytes=3276, priority=10,arp,dl_src=00:00:00:00:00:b2,dl_dst=00:00:00:00:00:4e actions=output:"s1-eth78"
 cookie=0x0, duration=60.523s, table=0, n_packets=72, n_bytes=3024, priority=10,arp,dl_src=00:00:00:00:00:b3,dl_dst=00:00:00:00:00:4f actions=output:"s1-eth79"
 cookie=0x0, duration=57.627s, table=0, n_packets=70, n_bytes=2940, priority=10,arp,dl_src=00:00:00:00:00:b4,dl_dst=00:00:00:00:00:50 actions=output:"s1-eth80"
 cookie=0x0, duration=54.628s, table=0, n_packets=66, n_bytes=2772, priority=10,arp,dl_src=00:00:00:00:00:b5,dl_dst=00:00:00:00:00:51 actions=output:"s1-eth81"
 cookie=0x0, duration=51.280s, table=0, n_packets=61, n_bytes=2562, priority=10,arp,dl_src=00:00:00:00:00:b6,dl_dst=00:00:00:00:00:52 actions=output:"s1-eth82"
 cookie=0x0, duration=48.218s, table=0, n_packets=58, n_bytes=2436, priority=10,arp,dl_src=00:00:00:00:00:b7,dl_dst=00:00:00:00:00:53 actions=output:"s1-eth83"
 cookie=0x0, duration=44.955s, table=0, n_packets=54, n_bytes=2268, priority=10,arp,dl_src=00:00:00:00:00:b8,dl_dst=00:00:00:00:00:54 actions=output:"s1-eth84"
 cookie=0x0, duration=41.877s, table=0, n_packets=50, n_bytes=2100, priority=10,arp,dl_src=00:00:00:00:00:b9,dl_dst=00:00:00:00:00:55 actions=output:"s1-eth85"
 cookie=0x0, duration=38.682s, table=0, n_packets=48, n_bytes=2016, priority=10,arp,dl_src=00:00:00:00:00:ba,dl_dst=00:00:00:00:00:56 actions=output:"s1-eth86"
 cookie=0x0, duration=35.676s, table=0, n_packets=42, n_bytes=1764, priority=10,arp,dl_src=00:00:00:00:00:bb,dl_dst=00:00:00:00:00:57 actions=output:"s1-eth87"
 cookie=0x0, duration=32.662s, table=0, n_packets=40, n_bytes=1680, priority=10,arp,dl_src=00:00:00:00:00:bc,dl_dst=00:00:00:00:00:58 actions=output:"s1-eth88"
 cookie=0x0, duration=29.372s, table=0, n_packets=36, n_bytes=1512, priority=10,arp,dl_src=00:00:00:00:00:bd,dl_dst=00:00:00:00:00:59 actions=output:"s1-eth89"
 cookie=0x0, duration=26.291s, table=0, n_packets=32, n_bytes=1344, priority=10,arp,dl_src=00:00:00:00:00:be,dl_dst=00:00:00:00:00:5a actions=output:"s1-eth90"
 cookie=0x0, duration=22.931s, table=0, n_packets=30, n_bytes=1260, priority=10,arp,dl_src=00:00:00:00:00:bf,dl_dst=00:00:00:00:00:5b actions=output:"s1-eth91"
 cookie=0x0, duration=20.155s, table=0, n_packets=25, n_bytes=1050, priority=10,arp,dl_src=00:00:00:00:00:c0,dl_dst=00:00:00:00:00:5c actions=output:"s1-eth92"
 cookie=0x0, duration=17.050s, table=0, n_packets=24, n_bytes=1008, priority=10,arp,dl_src=00:00:00:00:00:c1,dl_dst=00:00:00:00:00:5d actions=output:"s1-eth93"
 cookie=0x0, duration=13.858s, table=0, n_packets=18, n_bytes=756, priority=10,arp,dl_src=00:00:00:00:00:c2,dl_dst=00:00:00:00:00:5e actions=output:"s1-eth94"
 cookie=0x0, duration=10.961s, table=0, n_packets=17, n_bytes=714, priority=10,arp,dl_src=00:00:00:00:00:c3,dl_dst=00:00:00:00:00:5f actions=output:"s1-eth95"
 cookie=0x0, duration=7.778s, table=0, n_packets=12, n_bytes=504, priority=10,arp,dl_src=00:00:00:00:00:c4,dl_dst=00:00:00:00:00:60 actions=output:"s1-eth96"
 cookie=0x0, duration=4.659s, table=0, n_packets=10, n_bytes=420, priority=10,arp,dl_src=00:00:00:00:00:c5,dl_dst=00:00:00:00:00:61 actions=output:"s1-eth97"
 cookie=0x0, duration=1.491s, table=0, n_packets=6, n_bytes=252, priority=10,arp,dl_src=00:00:00:00:00:c6,dl_dst=00:00:00:00:00:62 actions=output:"s1-eth98"
 cookie=0x0, duration=301.824s, table=0, n_packets=2, n_bytes=196, priority=10,icmp,dl_src=00:00:00:00:00:01,dl_dst=00:00:00:00:00:65,nw_src=10.0.0.1,nw_dst=10.0.0.101 actions=output:"s1-eth101"
 cookie=0x0, duration=301.629s, table=0, n_packets=5, n_bytes=490, priority=10,icmp,dl_src=00:00:00:00:00:65,dl_dst=00:00:00:00:00:01,nw_src=10.0.0.101,nw_dst=10.0.0.1 actions=output:"s1-eth1"
 cookie=0x0, duration=300.513s, table=0, n_packets=0, n_bytes=0, priority=10,icmp,dl_src=00:00:00:00:00:02,dl_dst=00:00:00:00:00:66,nw_src=10.0.0.2,nw_dst=10.0.0.102 actions=output:"s1-eth101"
 cookie=0x0, duration=300.275s, table=0, n_packets=5, n_bytes=490, priority=10,icmp,dl_src=00:00:00:00:00:66,dl_dst=00:00:00:00:00:02,nw_src=10.0.0.102,nw_dst=10.0.0.2 actions=output:"s1-eth2"
 cookie=0x0, duration=299.019s, table=0, n_packets=0, n_bytes=0, priority=10,icmp,dl_src=00:00:00:00:00:03,dl_dst=00:00:00:00:00:67,nw_src=10.0.0.3,nw_dst=10.0.0.103 actions=output:"s1-eth101"
 cookie=0x0, duration=298.597s, table=0, n_packets=5, n_bytes=490, priority=10,icmp,dl_src=00:00:00:00:00:67,dl_dst=00:00:00:00:00:03,nw_src=10.0.0.103,nw_dst=10.0.0.3 actions=output:"s1-eth3"
 cookie=0x0, duration=297.395s, table=0, n_packets=0, n_bytes=0, priority=10,icmp,dl_src=00:00:00:00:00:04,dl_dst=00:00:00:00:00:68,nw_src=10.0.0.4,nw_dst=10.0.0.104 actions=output:"s1-eth101"
 cookie=0x0, duration=296.944s, table=0, n_packets=5, n_bytes=490, priority=10,icmp,dl_src=00:00:00:00:00:68,dl_dst=00:00:00:00:00:04,nw_src=10.0.0.104,nw_dst=10.0.0.4 actions=output:"s1-eth4"
 cookie=0x0, duration=295.534s, table=0, n_packets=0, n_bytes=0, priority=10,icmp,dl_src=00:00:00:00:00:05,dl_dst=00:00:00:00:00:69,nw_src=10.0.0.5,nw_dst=10.0.0.105 actions=output:"s1-eth101"
 cookie=0x0, duration=295.257s, table=0, n_packets=5, n_bytes=490, priority=10,icmp,dl_src=00:00:00:00:00:69,dl_dst=00:00:00:00:00:05,nw_src=10.0.0.105,nw_dst=10.0.0.5 actions=output:"s1-eth5"
 cookie=0x0, duration=294.128s, table=0, n_packets=0, n_bytes=0, priority=10,icmp,dl_src=00:00:00:00:00:06,dl_dst=00:00:00:00:00:6a,nw_src=10.0.0.6,nw_dst=10.0.0.106 actions=output:"s1-eth101"
 cookie=0x0, duration=293.898s, table=0, n_packets=5, n_bytes=490, priority=10,icmp,dl_src=00:00:00:00:00:6a,dl_dst=00:00:00:00:00:06,nw_src=10.0.0.106,nw_dst=10.0.0.6 actions=output:"s1-eth6"
 cookie=0x0, duration=292.681s, table=0, n_packets=0, n_bytes=0, priority=10,icmp,dl_src=00:00:00:00:00:07,dl_dst=00:00:00:00:00:6b,nw_src=10.0.0.7,nw_dst=10.0.0.107 actions=output:"s1-eth101"
 cookie=0x0, duration=292.420s, table=0, n_packets=5, n_bytes=490, priority=10,icmp,dl_src=00:00:00:00:00:6b,dl_dst=00:00:00:00:00:07,nw_src=10.0.0.107,nw_dst=10.0.0.7 actions=output:"s1-eth7"
 cookie=0x0, duration=291.169s, table=0, n_packets=0, n_bytes=0, priority=10,icmp,dl_src=00:00:00:00:00:08,dl_dst=00:00:00:00:00:6c,nw_src=10.0.0.8,nw_dst=10.0.0.108 actions=output:"s1-eth101"
